study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,submission_accession,tax_id,scientific_name,library_name,fastq_ftp,submitted_ftp,Sample,Source,RIF pDST-Deeplex,INH pDST-Deeplex,PZA pDST-Deeplex,EMB pDST-Deeplex,SM pDST-Deeplex,FQ pDST-Deeplex,KAN pDST-Deeplex,AMI pDST-Deeplex,CAP pDST-Deeplex,ETH pDST-Deeplex,LIN pDST-Deeplex,sample_alias
PRJEB31023,SAMEA5282332,ERS3089600,ERX3161313,ERR3132082,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132082/ERR3132082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132082/ERR3132082_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132082/TDR_108_S84_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132082/TDR_108_S84_L002_R2_001.fastq.gz,TB-TDR-0108,BCCM,S-S,R-R,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-108
PRJEB31023,SAMEA5282333,ERS3089601,ERX3161314,ERR3132083,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132083/ERR3132083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132083/ERR3132083_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132083/TDR_109_S85_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132083/TDR_109_S85_L002_R2_001.fastq.gz,TB-TDR-0109,BCCM,S-S,R-R,ND,S-R,R-R,ND,ND,ND,ND,ND,ND,TDR-109
PRJEB31023,SAMEA5282334,ERS3089602,ERX3161315,ERR3132084,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132084/ERR3132084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132084/ERR3132084_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132084/TDR_11_S87_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132084/TDR_11_S87_L002_R2_001.fastq.gz,TB-TDR-0011,BCCM,S-R,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-11
PRJEB31023,SAMEA5282335,ERS3089603,ERX3161316,ERR3132085,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132085/ERR3132085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132085/ERR3132085_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132085/TDR_110_S86_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132085/TDR_110_S86_L002_R2_001.fastq.gz,TB-TDR-0110,BCCM,S-S,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-110
PRJEB31023,SAMEA5282336,ERS3089604,ERX3161317,ERR3132086,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132086/ERR3132086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132086/ERR3132086_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132086/TDR_111_S87_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132086/TDR_111_S87_L002_R2_001.fastq.gz,TB-TDR-0111,BCCM,R-R,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-111
PRJEB31023,SAMEA5282337,ERS3089605,ERX3161318,ERR3132087,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132087/ERR3132087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132087/ERR3132087_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132087/TDR_112_S88_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132087/TDR_112_S88_L002_R2_001.fastq.gz,TB-TDR-0112,BCCM,R-R,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-112
PRJEB31023,SAMEA5282338,ERS3089606,ERX3161319,ERR3132088,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132088/ERR3132088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132088/ERR3132088_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132088/TDR_113_S89_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132088/TDR_113_S89_L002_R2_001.fastq.gz,TB-TDR-0113,BCCM,R-R,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-113
PRJEB31023,SAMEA5282339,ERS3089607,ERX3161320,ERR3132089,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132089/ERR3132089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132089/ERR3132089_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132089/TDR_114_S90_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132089/TDR_114_S90_L002_R2_001.fastq.gz,TB-TDR-0114,BCCM,R-R,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-114
PRJEB31023,SAMEA5282340,ERS3089608,ERX3161321,ERR3132090,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132090/ERR3132090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132090/ERR3132090_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132090/TDR_115_S91_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132090/TDR_115_S91_L002_R2_001.fastq.gz,TB-TDR-0115,BCCM,R-R,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-115
PRJEB31023,SAMEA5282341,ERS3089609,ERX3161322,ERR3132091,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132091/ERR3132091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132091/ERR3132091_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132091/TDR_116_S92_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132091/TDR_116_S92_L002_R2_001.fastq.gz,TB-TDR-0116,BCCM,R-U,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-116
PRJEB31023,SAMEA5282342,ERS3089610,ERX3161323,ERR3132092,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132092/ERR3132092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132092/ERR3132092_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132092/TDR_117_S151_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132092/TDR_117_S151_L002_R2_001.fastq.gz,TB-TDR-0117,BCCM,R-R,R-R,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-117
PRJEB31023,SAMEA5282343,ERS3089611,ERX3161324,ERR3132093,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132093/ERR3132093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132093/ERR3132093_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132093/TDR_118_S163_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132093/TDR_118_S163_L002_R2_001.fastq.gz,TB-TDR-0118,BCCM,R-R,R-R,ND,R-U,S-U,ND,ND,ND,ND,ND,ND,TDR-118
PRJEB31023,SAMEA5282344,ERS3089612,ERX3161325,ERR3132094,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132094/ERR3132094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132094/ERR3132094_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132094/TDR_119_S93_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132094/TDR_119_S93_L002_R2_001.fastq.gz,TB-TDR-0119,BCCM,R-R,R-R,ND,S-S,S-U,ND,ND,ND,ND,ND,ND,TDR-119
PRJEB31023,SAMEA5282345,ERS3089613,ERX3161326,ERR3132095,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132095/ERR3132095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132095/ERR3132095_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132095/TDR_12_S99_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132095/TDR_12_S99_L002_R2_001.fastq.gz,TB-TDR-0012,BCCM,R-R,S-U,ND,S-S,R-U,ND,ND,ND,ND,ND,ND,TDR-12
PRJEB31023,SAMEA5282346,ERS3089614,ERX3161327,ERR3132096,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132096/ERR3132096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132096/ERR3132096_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132096/TDR_120_S94_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132096/TDR_120_S94_L002_R2_001.fastq.gz,TB-TDR-0120,BCCM,S-S,R-U,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-120
PRJEB31023,SAMEA5282347,ERS3089615,ERX3161328,ERR3132097,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132097/ERR3132097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132097/ERR3132097_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132097/TDR_121_S175_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132097/TDR_121_S175_L002_R2_001.fastq.gz,TB-TDR-0121,BCCM,S-S,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-121
PRJEB31023,SAMEA5282348,ERS3089616,ERX3161329,ERR3132098,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132098/ERR3132098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132098/ERR3132098_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132098/TDR_122_S95_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132098/TDR_122_S95_L002_R2_001.fastq.gz,TB-TDR-0122,BCCM,R-R,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-122
PRJEB31023,SAMEA5282349,ERS3089617,ERX3161330,ERR3132099,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132099/ERR3132099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132099/ERR3132099_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132099/TDR_123_S96_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132099/TDR_123_S96_L002_R2_001.fastq.gz,TB-TDR-0123,BCCM,S-S,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-123
PRJEB31023,SAMEA5282350,ERS3089618,ERX3161331,ERR3132100,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132100/ERR3132100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132100/ERR3132100_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132100/TDR_124_S94_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132100/TDR_124_S94_L002_R2_001.fastq.gz,TB-TDR-0124,BCCM,R-R,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-124
PRJEB31023,SAMEA5282351,ERS3089619,ERX3161332,ERR3132101,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132101/ERR3132101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132101/ERR3132101_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132101/TDR_125_S105_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132101/TDR_125_S105_L002_R2_001.fastq.gz,TB-TDR-0125,BCCM,R-R,S-U,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-125
PRJEB31023,SAMEA5282352,ERS3089620,ERX3161333,ERR3132102,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132102/ERR3132102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132102/ERR3132102_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132102/TDR_126_S97_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132102/TDR_126_S97_L002_R2_001.fastq.gz,TB-TDR-0126,BCCM,S-S,S-S,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-126
PRJEB31023,SAMEA5282353,ERS3089621,ERX3161334,ERR3132103,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132103/ERR3132103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132103/ERR3132103_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132103/TDR_127_S117_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132103/TDR_127_S117_L002_R2_001.fastq.gz,TB-TDR-0127,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-127
PRJEB31023,SAMEA5282354,ERS3089622,ERX3161335,ERR3132104,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132104/ERR3132104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132104/ERR3132104_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132104/TDR_128_S129_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132104/TDR_128_S129_L002_R2_001.fastq.gz,TB-TDR-0128,BCCM,S-S,S-U,ND,R-R,S-S,ND,ND,ND,ND,ND,ND,TDR-128
PRJEB31023,SAMEA5282355,ERS3089623,ERX3161336,ERR3132105,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132105/ERR3132105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132105/ERR3132105_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132105/TDR_129_S132_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132105/TDR_129_S132_L002_R2_001.fastq.gz,TB-TDR-0129,BCCM,R-R,R-U,ND,S-S,S-U,ND,ND,ND,ND,ND,ND,TDR-129
PRJEB31023,SAMEA5282356,ERS3089624,ERX3161337,ERR3132106,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132106/ERR3132106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132106/ERR3132106_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132106/TDR_13_S110_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132106/TDR_13_S110_L002_R2_001.fastq.gz,TB-TDR-0013,BCCM,R-R,R-R,ND,R-R,R-R,ND,ND,ND,ND,ND,ND,TDR-13
PRJEB31023,SAMEA5282357,ERS3089625,ERX3161338,ERR3132107,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132107/ERR3132107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132107/ERR3132107_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132107/TDR_130_S99_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132107/TDR_130_S99_L002_R2_001.fastq.gz,TB-TDR-0130,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-130
PRJEB31023,SAMEA5282358,ERS3089626,ERX3161339,ERR3132108,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132108/ERR3132108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132108/ERR3132108_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132108/TDR_131_S100_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132108/TDR_131_S100_L002_R2_001.fastq.gz,TB-TDR-0131,BCCM,R-R,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-131
PRJEB31023,SAMEA5282359,ERS3089627,ERX3161340,ERR3132109,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132109/ERR3132109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132109/ERR3132109_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132109/TDR_132_S101_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132109/TDR_132_S101_L002_R2_001.fastq.gz,TB-TDR-0132,BCCM,S-S,R-R,ND,R-R,S-U,ND,ND,ND,ND,ND,ND,TDR-132
PRJEB31023,SAMEA5282360,ERS3089628,ERX3161341,ERR3132110,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132110/ERR3132110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132110/ERR3132110_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132110/TDR_133_S102_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132110/TDR_133_S102_L002_R2_001.fastq.gz,TB-TDR-0133,BCCM,R-R,R-R,ND,R-R,R-U,ND,ND,ND,ND,ND,ND,TDR-133
PRJEB31023,SAMEA5282361,ERS3089629,ERX3161342,ERR3132111,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132111/ERR3132111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/001/ERR3132111/ERR3132111_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132111/TDR_134_S103_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132111/TDR_134_S103_L002_R2_001.fastq.gz,TB-TDR-0134,BCCM,R-R,R-R,ND,S-S,S-U,ND,ND,ND,ND,ND,ND,TDR-134
PRJEB31023,SAMEA5282362,ERS3089630,ERX3161343,ERR3132112,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132112/ERR3132112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/002/ERR3132112/ERR3132112_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132112/TDR_135_S141_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132112/TDR_135_S141_L002_R2_001.fastq.gz,TB-TDR-0135,BCCM,R-R,R-R,ND,R-R,S-S,ND,ND,ND,ND,ND,ND,TDR-135
PRJEB31023,SAMEA5282363,ERS3089631,ERX3161344,ERR3132113,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132113/ERR3132113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/003/ERR3132113/ERR3132113_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132113/TDR_136_S104_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132113/TDR_136_S104_L002_R2_001.fastq.gz,TB-TDR-0136,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-136
PRJEB31023,SAMEA5282364,ERS3089632,ERX3161345,ERR3132114,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132114/ERR3132114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/004/ERR3132114/ERR3132114_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132114/TDR_137_S105_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132114/TDR_137_S105_L002_R2_001.fastq.gz,TB-TDR-0137,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-137
PRJEB31023,SAMEA5282365,ERS3089633,ERX3161346,ERR3132115,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132115/ERR3132115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/005/ERR3132115/ERR3132115_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132115/TDR_138_S106_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132115/TDR_138_S106_L002_R2_001.fastq.gz,TB-TDR-0138,BCCM,S-S,S-S,ND,S-R,S-S,ND,ND,ND,ND,ND,ND,TDR-138
PRJEB31023,SAMEA5282366,ERS3089634,ERX3161347,ERR3132116,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132116/ERR3132116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/006/ERR3132116/ERR3132116_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132116/TDR_139_S152_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132116/TDR_139_S152_L002_R2_001.fastq.gz,TB-TDR-0139,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-139
PRJEB31023,SAMEA5282367,ERS3089635,ERX3161348,ERR3132117,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132117/ERR3132117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/007/ERR3132117/ERR3132117_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132117/TDR_14_S122_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132117/TDR_14_S122_L002_R2_001.fastq.gz,TB-TDR-0014,BCCM,R-R,R-R,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-14
PRJEB31023,SAMEA5282368,ERS3089636,ERX3161349,ERR3132118,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132118/ERR3132118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/008/ERR3132118/ERR3132118_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132118/TDR_140_S107_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132118/TDR_140_S107_L002_R2_001.fastq.gz,TB-TDR-0140,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-140
PRJEB31023,SAMEA5282369,ERS3089637,ERX3161350,ERR3132119,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132119/ERR3132119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/009/ERR3132119/ERR3132119_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132119/TDR_141_S108_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132119/TDR_141_S108_L002_R2_001.fastq.gz,TB-TDR-0141,BCCM,R-R,S-S,ND,S-S,R-R,ND,ND,ND,ND,ND,ND,TDR-141
PRJEB31023,SAMEA5282370,ERS3089638,ERX3161351,ERR3132120,ERA1730017,1773,Mycobacterium tuberculosis,NA,ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132120/ERR3132120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR313/000/ERR3132120/ERR3132120_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132120/TDR_142_S109_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR313/ERR3132120/TDR_142_S109_L002_R2_001.fastq.gz,TB-TDR-0142,BCCM,S-S,S-S,ND,S-S,S-S,ND,ND,ND,ND,ND,ND,TDR-142
