PATRIC ID,Run Accession,Genome Name,Publication (pubmed ID),amikacin,capreomycin,ethambutol,ethionamide,isoniazid,kanamycin,moxifloxacin,ofloxacin,pyrazinamide,rifampin,streptomycin
1773.5907,SRR2101325,Mycobacterium tuberculosis SRS991145,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5908,SRR2101326,Mycobacterium tuberculosis SRS991144,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5909,SRR2101327,Mycobacterium tuberculosis SRS991143,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.591,SRR2101328,Mycobacterium tuberculosis SRS991142,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5911,SRR2101329,Mycobacterium tuberculosis SRS991141,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5912,SRR2101345,Mycobacterium tuberculosis SRS990644,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5913,SRR2101346,Mycobacterium tuberculosis SRS991129,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5914,SRR2101347,Mycobacterium tuberculosis SRS990645,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5915,SRR2101348,Mycobacterium tuberculosis SRS991128,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5916,SRR2101349,Mycobacterium tuberculosis SRS991127,"2,668,688,026,116,180",,,S,,R,,,,S,S,S
1773.5917,SRR2101350,Mycobacterium tuberculosis SRS990646,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5918,SRR2101351,Mycobacterium tuberculosis SRS991126,"2,668,688,026,116,180",,,S,,R,,,,R,S,
1773.5919,SRR2101403,Mycobacterium tuberculosis SRS991090,"2,668,688,026,116,180",S,S,S,,S,S,S,,,,S
1773.592,SRR2101817,Mycobacterium tuberculosis SRS990845,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5921,SRR2101818,Mycobacterium tuberculosis SRS990859,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5922,SRR2101819,Mycobacterium tuberculosis SRS990858,"2,668,688,026,116,180",,,S,,S,,,,,S,S
1773.5923,SRR2101820,Mycobacterium tuberculosis SRS990857,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5924,SRR2101821,Mycobacterium tuberculosis SRS990855,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5925,SRR2101822,Mycobacterium tuberculosis SRS990854,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5926,SRR2101823,Mycobacterium tuberculosis SRS990848,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5927,SRR2101824,Mycobacterium tuberculosis SRS990853,"2,668,688,026,116,180",,,S,,S,,,,S,S,S
1773.5928,SRR2101825,Mycobacterium tuberculosis SRS990852,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5929,SRR2101826,Mycobacterium tuberculosis SRS990851,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.593,SRR2101631,Mycobacterium tuberculosis SRS990801,"2,668,688,026,116,180",S,S,S,,S,S,S,,S,S,S
1773.5942,SRR2100782,Mycobacterium tuberculosis C00014588,"2,668,688,026,116,180",,,S,,S,,,,S,S,
1773.5943,SRR2101363,Mycobacterium tuberculosis TRL0016178-S14,"2,668,688,026,116,180",S,S,S,,S,S,S,,S,S,S
1773.5944,SRR2101485,Mycobacterium tuberculosis TRL0023423-S10,"2,668,688,026,116,180",S,S,S,,S,S,S,,S,S,S
,ERR036187,,29358649,,,S,,S,,,,,S,S
,ERR036188,,29358649,,,R,,R,,,,R,S,R
,ERR036190,,29358649,,,S,,S,,,,,S,S
,ERR036191,,29358649,,,S,,R,,,,,S,S
,ERR036192,,29358649,,,S,,S,,,,S,S,S
,ERR036193,,29358649,,,S,,S,,,,S,S,S
,ERR036195,,29358649,,,S,,S,,,,,S,R
,ERR036197,,29358649,,,S,,S,,,,,S,S
,ERR036199,,29358649,,,S,,S,,,,,S,S
,ERR036200,,29358649,,,S,,S,,,,S,S,S
,ERR036201,,29358649,,,S,,S,,,,S,S,S
,ERR036202,,29358649,,,S,,S,,,,S,S,S
,ERR036204,,29358649,,,S,,S,,,,,S,S
,ERR036205,,29358649,,,S,,S,,,,,S,S
,ERR036206,,29358649,,,S,,S,,,,,S,S
,ERR036209,,29358649,,,S,,S,,,,,S,S
,ERR036210,,29358649,,,S,,S,,,,,S,S
,ERR036212,,29358649,,,S,,S,,,,S,S,S
,ERR036214,,29358649,,,S,,S,,,,S,S,S
,ERR036219,,29358649,,,S,,S,,,,S,S,S
,ERR036220,,29358649,,,S,,S,,,,S,S,S
,ERR036221,,29358649,,,S,,S,,,,S,S,S
,ERR036222,,29358649,,,S,,S,,,,S,S,S
,ERR036223,,29358649,,,S,,S,,,,S,S,S
,ERR036225,,29358649,,,S,,S,,,,S,S,S
,ERR036227,,29358649,,,S,,S,,,,S,S,S
,ERR036231,,29358649,,,S,,S,,,,S,S,S
,ERR036234,,29358649,,,S,,R,,,,S,S,S
,ERR036239,,29358649,,,S,,S,,,,S,S,S
,ERR036240,,29358649,,,S,,S,,,,S,S,S
,ERR036244,,29358649,,,S,,S,,,,S,S,S
,ERR036245,,29358649,,,S,,S,,,,S,S,S
,ERR036247,,29358649,,,S,,S,,,,S,S,S
,ERR036248,,29358649,,,S,,S,,,,S,S,S
,ERR036249,,29358649,,,S,,R,,,,S,S,R
,ERR037468,,29358649,,,S,,S,,,,S,S,S
,ERR037470,,29358649,,,S,,S,,,,S,S,S
,ERR037473,,29358649,,,S,,S,,,,S,S,S
,ERR037474,,29358649,,,S,,S,,,,S,S,S
,ERR037475,,29358649,,,S,,R,,,,S,S,S
,ERR037476,,29358649,,,S,,S,,,,S,S,S
,ERR037477,,29358649,,,,,S,,,,S,S,S
,ERR037478,,29358649,,,S,,S,,,,S,S,S
,ERR037479,,29358649,,,S,,S,,,,S,S,S
,ERR037480,,29358649,,,S,,S,,,,S,S,S
,ERR037481,,29358649,,,S,,S,,,,S,S,S
,ERR037483,,29358649,,,S,,S,,,,S,S,S
,ERR037484,,29358649,,,S,,S,,,,S,S,S
,ERR037488,,29358649,,,S,,S,,,,S,S,S
,ERR037489,,29358649,,,S,,S,,,,S,S,S
,ERR037490,,29358649,,,S,,S,,,,S,S,S
,ERR037499,,29358649,,,S,,S,,,,S,S,S
,ERR037500,,29358649,,,S,,S,,,,S,S,S
,ERR037502,,29358649,,,S,,S,,,,S,S,S
,ERR037503,,29358649,,,S,,S,,,,S,S,S
,ERR037505,,29358649,,,S,,S,,,,S,S,S
,ERR037506,,29358649,,,S,,S,,,,S,S,S
,ERR037507,,29358649,,,S,,S,,,,S,S,S
,ERR037508,,29358649,,,S,,S,,,,S,S,S
,ERR037509,,29358649,,,S,,S,,,,S,S,S
,ERR037510,,29358649,,,S,,S,,,,S,S,S
,ERR037511,,29358649,,,S,,S,,,,S,S,S
,ERR037518,,29358649,,,S,,R,,,,S,S,R
,ERR037524,,29358649,,,,,S,,,,,S,
,ERR037525,,29358649,,,,,S,,,,,S,
,ERR037530,,29358649,,,,,S,,,,,S,
,ERR037531,,29358649,,,,,S,,,,,S,
,ERR037532,,29358649,,,,,S,,,,,S,
,ERR037533,,29358649,,,,,S,,,,,S,
,ERR037534,,29358649,,,,,S,,,,,S,
,ERR037540,,29358649,,,,,S,,,,,S,
,ERR037541,,29358649,,,,,S,,,,,S,
,ERR037542,,29358649,,,,,S,,,,,S,
,ERR037547,,29358649,,,,,S,,,,,S,
,ERR037551,,29358649,,,,,S,,,,,S,
,ERR1034589,,29358649,R,S,S,S,R,R,,,R,R,S
,ERR1034590,,29358649,R,S,R,S,R,R,,,R,R,R
,ERR1034591,,29358649,R,S,S,R,R,R,,,R,R,R
,ERR1034592,,29358649,R,R,R,R,R,R,,,R,R,S
,ERR1034593,,29358649,R,R,R,S,R,R,,,R,R,R
,ERR1034597,,29358649,R,S,R,S,R,R,,,R,R,R
,ERR1034598,,29358649,R,R,R,R,R,R,,,R,R,R
,ERR1034599,,29358649,R,S,S,S,R,R,,,R,R,S
,ERR1034600,,29358649,R,R,R,S,R,R,,,R,R,R
,ERR1034601,,29358649,R,R,R,S,R,R,,,R,R,R
,ERR1034602,,29358649,R,R,S,S,R,R,,,R,R,S
,ERR1034609,,29358649,R,S,R,R,R,R,,,R,R,R
,ERR1034610,,29358649,R,S,R,S,R,R,,,R,R,S
,ERR1034611,,29358649,R,R,R,R,R,R,,,R,R,R
,ERR1034620,,29358649,,,S,,R,,,,S,S,S
,ERR1034622,,29358649,,,S,,S,,,,S,S,R
,ERR1034627,,29358649,,,S,,R,,,,S,S,S
,ERR1034628,,29358649,,,S,,R,,,,S,S,S
,ERR1034631,,29358649,,,S,,R,,,,S,S,S
,ERR1034635,,29358649,,,S,,S,,,,S,S,S
,ERR1034649,,29358649,,,,,R,,,,,R,S
,ERR1034651,,29358649,,,,,R,,,,,R,S
,ERR1034671,,29358649,S,,S,,R,,,S,,R,R
,ERR1034672,,29358649,S,,R,,R,,,S,,R,S
,ERR1034673,,29358649,,,R,,R,,,,,R,S
,ERR1034674,,29358649,S,,S,,R,,,S,,R,R
,ERR1034675,,29358649,S,,S,,R,,,S,,R,R
,ERR1034676,,29358649,S,,R,,R,,,S,,R,R
,ERR1034677,,29358649,S,,S,,R,,,S,,R,R
,ERR1034678,,29358649,S,,S,,R,,,R,,R,R
,ERR1034679,,29358649,S,,S,,R,,,S,,R,R
,ERR1034680,,29358649,S,,R,,R,,,S,,R,R
,ERR1034681,,29358649,S,,,,R,,,S,,R,
,ERR1034682,,29358649,S,,S,,R,,,S,,R,S
,ERR1034683,,29358649,R,,S,,R,,,S,,R,R
,ERR1034684,,29358649,S,,S,,R,,,S,,R,R
,ERR1034685,,29358649,,,R,,R,,,,,R,
,ERR1034688,,29358649,,,S,,S,,,,,S,
,ERR1034690,,29358649,,,S,,R,,,,,R,
,ERR1034724,,29358649,,S,S,,R,,,,,R,S
,ERR1034725,,29358649,,S,R,,R,,,,R,R,S
,ERR1034726,,29358649,,S,R,,R,,,,,S,S
,ERR1034727,,29358649,,S,S,,S,,,,,S,S
,ERR1034729,,29358649,,S,S,,R,,,,,S,R
,ERR1034730,,29358649,,S,S,,R,,,,,S,S
,ERR1034731,,29358649,,S,S,,R,,,,,S,R
,ERR1034733,,29358649,,S,R,,R,,,,,R,S
,ERR1034740,,29358649,,S,R,,S,,,,,R,S
,ERR1034742,,29358649,,S,S,,S,,,,,S,S
,ERR1034743,,29358649,,S,S,,S,,,,,S,S
,ERR1034744,,29358649,,S,R,,S,,,,,S,S
,ERR1034745,,29358649,,S,S,,S,,,,,S,S
,ERR1034756,,29358649,,S,R,,R,,,,,S,S
,ERR1034758,,29358649,,S,S,,R,,,,,S,S
,ERR1034759,,29358649,,S,S,,R,,,,,S,S
,ERR1034761,,29358649,,S,S,,S,,,,S,S,S
,ERR1034762,,29358649,,S,S,,S,,,,S,S,S
,ERR1034765,,29358649,,,,,S,,,,,S,
,ERR1034766,,29358649,,,,,S,,,,,S,
,ERR1034767,,29358649,,,,,S,,,,,S,
,ERR1034768,,29358649,,,,,S,,,,,S,
,ERR1034769,,29358649,,,,,S,,,,,S,
,ERR1034770,,29358649,,,,,S,,,,,S,
,ERR1034771,,29358649,,,,,S,,,,,S,
,ERR1034772,,29358649,,,,,S,,,,,S,
,ERR1034773,,29358649,,,,,S,,,,,S,
,ERR1034774,,29358649,,,,,R,,,,,S,
,ERR1034777,,29358649,,,,,S,,,,,S,
,ERR1034778,,29358649,,,,,S,,,,,S,
,ERR1034779,,29358649,,,,,S,,,,,S,
,ERR1034782,,29358649,,,,,S,,,,,S,
,ERR1034792,,29358649,,S,R,,S,,,,S,S,R
,ERR1034794,,29358649,,S,S,,R,,,,,S,S
,ERR1034795,,29358649,,S,S,,S,,,,,R,S
,ERR1034796,,29358649,,S,R,,S,,,,,R,S
,ERR1034797,,29358649,,S,S,,S,,,,,R,S
,ERR1034798,,29358649,,S,R,,R,,,,R,R,S
,ERR1034799,,29358649,,S,S,,R,,,,,S,S
,ERR1034811,,29358649,S,S,R,S,R,S,,S,R,R,R
,ERR1034814,,29358649,,,R,,R,,,,R,R,R
,ERR1034815,,29358649,,,R,,R,,,,R,R,S
,ERR1034816,,29358649,S,S,,S,,S,,S,,,
,ERR1034819,,29358649,,,S,,R,,,,S,R,R
,ERR1034821,,29358649,R,R,R,R,R,,,R,R,R,S
,ERR1034822,,29358649,S,R,,R,,R,,R,,,
,ERR1034823,,29358649,R,R,,R,,R,,R,,,
,ERR1034824,,29358649,S,S,,S,,,,S,,,
,ERR1034825,,29358649,S,S,,R,,R,,R,,,
,ERR1034826,,29358649,S,S,R,R,R,,,S,R,R,R
,ERR1034829,,29358649,S,S,,R,,,,R,,,
,ERR1034830,,29358649,S,S,R,R,R,,,S,S,S,R
,ERR1034833,,29358649,S,S,,S,,,,S,,,
,ERR1034834,,29358649,S,S,,S,,S,,S,,,
,ERR1034835,,29358649,R,R,,R,,R,,S,,,
,ERR1034838,,29358649,S,S,S,R,R,,,S,S,R,R
,ERR1034839,,29358649,,,S,,R,R,,,R,R,R
,ERR1034840,,29358649,S,S,,S,,,,S,,,
,ERR1034841,,29358649,S,S,S,R,R,S,,S,S,R,R
,ERR1034842,,29358649,S,S,R,S,R,,,S,R,R,R
,ERR1034843,,29358649,S,S,,S,,,,S,,,
,ERR1034844,,29358649,R,R,,R,,,,S,,,
,ERR1034845,,29358649,S,S,S,R,R,S,,S,R,R,R
,ERR1034846,,29358649,S,R,,R,,R,,R,,,
,ERR1034848,,29358649,S,S,S,S,R,S,,S,S,R,R
,ERR1034858,,29358649,S,S,,R,R,S,,S,,R,R
,ERR1034870,,29358649,S,S,,R,,R,,R,,,
,ERR1034871,,29358649,S,R,R,R,R,R,,R,R,R,R
,ERR1034872,,29358649,S,S,,R,,S,,R,,,
,ERR1034873,,29358649,R,R,,R,,R,,R,,,
,ERR1034875,,29358649,S,S,S,S,S,S,,S,S,R,S
,ERR1034877,,29358649,,,S,,,,,,,,R
,ERR1034878,,29358649,S,R,,R,,S,,R,,,
,ERR1034879,,29358649,R,R,,R,,S,,S,,,
,ERR1034880,,29358649,S,S,S,S,R,S,,S,R,R,R
,ERR1034881,,29358649,S,S,,R,,S,,S,,,
,ERR1034882,,29358649,S,S,S,R,R,,,S,R,R,R
,ERR1034886,,29358649,R,R,,R,,R,,R,,,
,ERR1034895,,29358649,R,R,,R,,R,,R,,,
,ERR1034896,,29358649,S,S,S,R,R,S,,R,S,R,R
,ERR1034901,,29358649,S,S,,R,,R,,R,,,
,ERR1034902,,29358649,R,R,,R,,R,,R,,,
,ERR1034903,,29358649,S,S,R,R,R,R,,R,R,R,R
,ERR1034904,,29358649,S,S,,R,,S,,S,,,
,ERR1034907,,29358649,R,R,,S,,R,,S,,,
,ERR1034908,,29358649,S,R,R,R,R,R,,R,R,R,R
,ERR1034909,,29358649,R,R,,R,,R,,R,,,
,ERR1034910,,29358649,R,R,,R,,R,,R,,,
,ERR1034912,,29358649,,,S,,R,,,,,R,
,ERR1034913,,29358649,,,R,,R,,,,,R,
,ERR1034914,,29358649,,,S,,R,,,,,S,
,ERR1034915,,29358649,,,S,S,R,S,,S,,S,R
,ERR1034917,,29358649,,,S,,R,,,,,S,
,ERR1034919,,29358649,,,S,,R,,,,,R,
,ERR1034920,,29358649,,,R,,R,,,,,R,
,ERR1034921,,29358649,,,S,S,S,,,,,R,S
,ERR1034922,,29358649,,,S,S,R,,,,,S,S
,ERR1034923,,29358649,,,S,,S,,,,,R,
,ERR1034924,,29358649,,,S,,R,,,,,S,
,ERR1034926,,29358649,,,S,,R,,,,,S,
,ERR1034927,,29358649,S,,S,S,R,,,S,,S,
,ERR1034928,,29358649,,,S,,R,,,,,S,
,ERR1034929,,29358649,S,,S,S,R,,,S,,S,
,ERR1034930,,29358649,,,S,,R,,,,,S,
,ERR1034931,,29358649,,,S,,R,,,,,S,
,ERR1034932,,29358649,,,S,R,R,,,,,S,
,ERR1034934,,29358649,,,S,,R,,,,,R,
,ERR1034935,,29358649,S,,S,S,R,,,S,,R,
,ERR1034936,,29358649,,,S,,R,,,,,S,
,ERR1034937,,29358649,,,S,S,R,,,,,S,S
,ERR1034938,,29358649,S,,S,S,R,,,S,,R,
,ERR1034939,,29358649,S,,R,R,R,,,S,,R,
,ERR1034940,,29358649,S,,S,S,R,,,S,,S,
,ERR1034942,,29358649,,,S,S,R,S,,S,,R,S
,ERR1034943,,29358649,S,,S,S,R,,,R,,R,
,ERR1034944,,29358649,,,S,,R,,,,,S,
,ERR1034946,,29358649,S,,,S,,,,R,,,
,ERR1034947,,29358649,R,,S,S,R,,,R,,R,
,ERR1034948,,29358649,,,S,,R,,,,,S,
,ERR1034949,,29358649,S,,S,S,R,,,S,,R,
,ERR1034952,,29358649,,,S,,R,,,,,S,
,ERR1034954,,29358649,,,S,,S,,,,,R,
,ERR1034956,,29358649,S,,S,S,R,,,S,,R,
,ERR1034957,,29358649,S,,S,S,R,,,S,,S,
,ERR1034958,,29358649,S,,S,S,R,,,S,,R,
,ERR1034961,,29358649,,,S,S,R,,,,,S,S
,ERR1034964,,29358649,,,,,R,,,,,S,
,ERR1034966,,29358649,,,S,S,R,,,,,S,S
,ERR1034969,,29358649,S,,S,S,R,,,S,,R,
,ERR1034971,,29358649,,,S,S,R,S,,S,S,S,R
,ERR1034972,,29358649,S,,S,S,R,,,S,,R,
,ERR1034973,,29358649,,,S,R,R,S,,S,,S,R
,ERR1034974,,29358649,,,S,S,R,S,,S,,R,S
,ERR1034975,,29358649,,,S,S,R,S,,S,,S,R
,ERR1034976,,29358649,,,S,S,R,,,,,S,S
,ERR1034977,,29358649,S,,S,S,R,,,S,,S,
,ERR1034978,,29358649,S,,S,S,R,,,S,,S,
,ERR1034979,,29358649,S,,S,S,R,,,S,,S,
,ERR1034980,,29358649,,,S,S,R,,,,,S,S
,ERR1034982,,29358649,,,S,,R,,,,,R,
,ERR1034984,,29358649,R,,,S,R,,,R,,R,
,ERR1034985,,29358649,,,S,,S,,,,,R,
,ERR1034987,,29358649,,,S,,R,,,,,R,
,ERR1034988,,29358649,,,S,,S,,,,,R,
,ERR1034989,,29358649,,,S,,R,,,,,S,
,ERR1034990,,29358649,,,S,,R,,,,,R,
,ERR1034993,,29358649,,,S,S,R,S,,S,S,R,S
,ERR1034995,,29358649,,,S,,R,,,,,R,
,ERR1034996,,29358649,,,S,S,R,S,,R,R,R,S
,ERR1034997,,29358649,,,S,,R,,,,,R,
,ERR1034999,,29358649,,,S,R,R,R,,R,R,R,S
,ERR1035000,,29358649,,,S,,R,,,,,R,
,ERR1035001,,29358649,,,S,,R,,,,,R,
,ERR1035002,,29358649,,,S,,R,,,,,R,
,ERR1035004,,29358649,,,S,S,R,S,,S,S,R,S
,ERR1035005,,29358649,R,,S,S,R,,,S,,R,
,ERR1035006,,29358649,S,,S,S,R,,,S,,R,
,ERR1035007,,29358649,R,,S,S,R,,,S,,R,
,ERR1035008,,29358649,,,S,,S,,,,,R,
,ERR1035011,,29358649,S,,S,S,R,,,S,,R,
,ERR1035012,,29358649,S,,S,S,R,,,R,,R,
,ERR1035013,,29358649,R,,S,S,R,,,R,,R,
,ERR1035014,,29358649,,,S,R,R,S,,S,S,R,S
,ERR1035015,,29358649,,,R,,R,,,,,R,
,ERR1035016,,29358649,,,S,,S,,,,,R,
,ERR1035017,,29358649,S,,S,S,R,,,S,,R,
,ERR1035018,,29358649,,,S,S,R,,,,,S,S
,ERR1035019,,29358649,,,S,,S,,,,,R,
,ERR1035020,,29358649,,,S,,R,,,,,R,
,ERR1035021,,29358649,,,S,,S,,,,,R,
,ERR1035029,,29358649,,,S,S,R,,,,,S,S
,ERR1035035,,29358649,,,S,S,R,,,,,S,S
,ERR1035040,,29358649,S,,S,S,S,,,S,,R,
,ERR1035041,,29358649,R,,S,R,R,,,R,,R,
,ERR1035042,,29358649,R,,S,S,R,,,R,,R,
,ERR1035044,,29358649,,,S,S,S,,,,,R,S
,ERR1035048,,29358649,,,S,R,R,S,,S,,S,R
,ERR1035050,,29358649,S,,S,S,S,,,S,,R,
,ERR1035051,,29358649,S,,S,S,S,,,S,,R,
,ERR1035052,,29358649,S,,S,S,S,,,S,,R,
,ERR1035053,,29358649,,,S,S,S,,,,,R,S
,ERR1035054,,29358649,,,S,,R,,,,,S,
,ERR1035055,,29358649,,,S,,S,,,,,R,
,ERR1035056,,29358649,,,,,S,,,,,S,
,ERR1035057,,29358649,,,S,,R,,,,,R,
,ERR1035058,,29358649,,,S,,R,,,,,R,
,ERR1035059,,29358649,,,S,,S,,,,,R,
,ERR1035060,,29358649,,,S,,R,,,,,S,
,ERR1035061,,29358649,,,R,,R,,,,,R,
,ERR1035062,,29358649,,,S,S,R,,,,,S,S
,ERR1035063,,29358649,,,S,,R,,,,,S,
,ERR1035064,,29358649,,,S,,S,,,,,R,
,ERR1035065,,29358649,,,S,S,R,,,R,,S,
,ERR1035066,,29358649,S,,S,S,R,,,R,,R,
,ERR1035067,,29358649,R,,,S,S,,,S,,R,
,ERR1035068,,29358649,S,,S,S,R,,,R,,R,
,ERR1035069,,29358649,R,,S,S,R,,,R,,R,
,ERR1035071,,29358649,,,S,,S,,,,,R,
,ERR1035072,,29358649,R,,S,S,R,,,R,,R,
,ERR1035073,,29358649,,,S,S,R,,,R,,,
,ERR1035075,,29358649,S,,S,S,R,,,R,,R,
,ERR1035076,,29358649,R,,R,S,R,,,R,,R,
,ERR1035077,,29358649,R,,S,S,R,,,R,,R,
,ERR1035078,,29358649,R,,R,S,R,,,R,,R,
,ERR1035079,,29358649,R,,S,R,R,,,R,,R,
,ERR1035080,,29358649,S,,,S,,,,R,,,
,ERR1035082,,29358649,S,,S,S,R,,,,,R,
,ERR1035083,,29358649,S,,S,S,R,,,R,,R,
,ERR1035084,,29358649,R,,,S,,,,S,,,
,ERR1035085,,29358649,S,,S,S,R,,,R,,R,
,ERR1035086,,29358649,,,S,,R,,,,,R,R
,ERR1035087,,29358649,,,S,,S,,,,,R,S
,ERR1035088,,29358649,,,R,,R,,,,,R,R
,ERR1035089,,29358649,,,S,,R,,,,,R,R
,ERR1035090,,29358649,,,S,,R,,,,,R,R
,ERR1035092,,29358649,,,S,,R,,,,,R,R
,ERR1035093,,29358649,,,S,,S,,,,,S,S
,ERR1035094,,29358649,,,R,,R,,,,,R,R
,ERR1035095,,29358649,,,R,,R,,,,,R,R
,ERR1035100,,29358649,,,R,S,R,S,,R,R,R,R
,ERR1035101,,29358649,,,R,S,R,S,,R,R,R,R
,ERR1035102,,29358649,,,R,S,R,S,,R,S,R,R
,ERR1035103,,29358649,,,R,S,R,S,,R,R,R,R
,ERR1035104,,29358649,,,R,S,R,S,,R,R,R,R
,ERR1035105,,29358649,,,S,R,R,S,,R,S,R,R
,ERR1035107,,29358649,,,,,S,,,R,,R,
,ERR1035108,,29358649,,,,,S,,,,,S,
,ERR1035109,,29358649,,,,,R,,,,,S,
,ERR1035110,,29358649,,,,,S,,,,,S,
,ERR1035114,,29358649,,,,,S,,,,,S,
,ERR1035115,,29358649,,,,,S,,,,,S,
,ERR1035116,,29358649,,,,,S,,,,,S,
,ERR1035117,,29358649,,,,,S,,,,,S,
,ERR1035118,,29358649,,,,,S,,,,,S,
,ERR1035119,,29358649,,,,,S,,,,,S,
,ERR1035120,,29358649,,,,,S,,,,,S,
,ERR1035125,,29358649,,,,,S,,,,,S,
,ERR1035126,,29358649,,,S,,R,,,,S,S,S
,ERR1035127,,29358649,,,R,,R,,,,S,R,R
,ERR1035136,,29358649,,,S,,S,,,,,S,S
,ERR1035137,,29358649,,,S,,S,,,,,S,S
,ERR1035139,,29358649,,,R,,R,,,,,R,R
,ERR1035140,,29358649,,,S,,S,,,,,S,S
,ERR1035142,,29358649,,,S,,S,,,,,S,S
,ERR1035143,,29358649,,,S,,S,,,,,S,S
,ERR1035144,,29358649,,,S,,S,,,,,S,S
,ERR1035145,,29358649,,,S,,S,,,,,S,S
,ERR1035147,,29358649,,,S,,S,,,,,S,S
,ERR1035148,,29358649,,,S,,S,,,,,S,S
,ERR1035161,,29358649,,,S,,R,,,,,R,S
,ERR1035167,,29358649,,,S,,S,,,,,S,S
,ERR1035169,,29358649,,,R,,R,,,,,R,R
,ERR1035171,,29358649,,,S,,S,,,,,S,S
,ERR1035172,,29358649,,,S,,S,,,,,S,S
,ERR1035174,,29358649,S,S,S,S,R,,S,R,S,R,R
,ERR1035175,,29358649,S,S,R,S,R,,S,S,R,R,R
,ERR1035176,,29358649,S,S,S,S,R,,S,S,R,R,R
,ERR1035199,,29358649,S,S,R,R,R,,S,R,R,R,R
,ERR1035204,,29358649,S,S,R,S,R,,S,R,R,R,S
,ERR1035219,,29358649,,,R,,R,,,,S,R,S
,ERR1035222,,29358649,R,R,R,R,R,R,R,R,R,R,R
,ERR1035224,,29358649,S,S,S,R,R,S,,S,S,R,S
,ERR1035228,,29358649,R,R,R,R,R,R,,R,R,R,R
,ERR1035230,,29358649,,,S,,R,,,,S,S,R
,ERR1035234,,29358649,R,R,R,R,R,,S,S,R,R,R
,ERR1035235,,29358649,R,R,S,R,R,,R,R,S,R,R
,ERR1035236,,29358649,S,S,S,R,R,S,S,S,R,R,R
,ERR1035237,,29358649,R,R,R,R,R,,R,R,R,R,R
,ERR1035238,,29358649,,,R,,R,,,,R,R,R
,ERR1035240,,29358649,R,R,R,R,R,,R,R,R,R,R
,ERR1035241,,29358649,,,S,,R,,,,R,R,R
,ERR1035242,,29358649,S,S,R,R,R,S,S,S,R,R,R
,ERR1035243,,29358649,S,S,S,R,R,S,S,S,R,R,S
,ERR1035244,,29358649,S,R,R,R,R,S,S,S,R,R,S
,ERR1035245,,29358649,R,R,R,R,R,,S,S,R,R,R
,ERR1035246,,29358649,S,R,S,R,R,S,S,S,S,R,R
,ERR1035247,,29358649,R,R,R,R,R,,S,S,R,R,R
,ERR1035248,,29358649,,,S,,S,,,,S,S,S
,ERR1035249,,29358649,,,S,,S,,,,S,S,S
,ERR1035258,,29358649,S,S,R,,R,S,,R,,R,R
,ERR1035259,,29358649,S,S,R,,R,S,,R,,R,S
,ERR1035260,,29358649,R,R,R,,R,R,,R,,R,R
,ERR1035261,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035264,,29358649,S,S,S,,R,S,,S,,R,R
,ERR1035269,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035270,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035273,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035285,,29358649,S,S,S,,R,S,,S,,R,R
,ERR1035287,,29358649,S,S,R,,R,S,,S,,R,R
,ERR1035288,,29358649,R,R,R,,R,R,,R,,R,R
,ERR1035294,,29358649,S,S,R,,R,S,,S,,R,R
,ERR1035296,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035307,,29358649,S,S,R,,R,S,,S,,R,R
,ERR1035310,,29358649,S,S,R,,R,S,,S,,R,S
,ERR1035311,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035312,,29358649,S,S,R,,R,S,,R,,R,R
,ERR1035313,,29358649,S,R,S,,R,S,,S,,R,S
,ERR1035316,,29358649,S,S,R,,R,S,,S,,R,S
,ERR1035317,,29358649,S,S,S,,R,S,,R,,R,S
,ERR1035318,,29358649,S,S,R,,R,S,,R,,R,R
,ERR1035319,,29358649,S,S,R,,R,S,,S,,R,R
,ERR1035320,,29358649,S,S,S,,R,S,,S,,R,S
,ERR1035321,,29358649,S,R,R,,R,S,,R,,R,R
,ERR1035322,,29358649,S,S,S,,R,S,,S,,R,R
,ERR1035323,,29358649,S,R,S,,R,S,,S,,R,S
