scientific_name,submitted_ftp,submitted_md5,sample_alias.x,country.x,fastq_ftp,fastq_md5,library_layout,shortFTP,sample_accession,Run,study_accession,analysis_accession,sample_alias.y,country.y,ciprofloxacin MIC,train_test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908769/SAMD00126585_Tue-07-May_2019-16-00-02.txt,c334c7da182a85bffa4e082468604a7e,SAMD00126585,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148348/DRR148348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148348/DRR148348_2.fastq.gz,5bcc45dcef1f64f736a339208588b70f;8a2a470647af749845cd3badb2e00966,PAIRED,SAMD00126585_,SAMD00126585,DRR148348,PRJDB7087,ERZ908769,SAMD00126585,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908770/SAMD00126434_Tue-07-May_2019-16-00-02.txt,e00bd2fac4e40b231b55f3bd4afadf75,SAMD00126434,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148197/DRR148197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148197/DRR148197_2.fastq.gz,eeabd5b0af5b25413993d25c02f65f26;1d9160bef763c433d1d2989a53e7cd1a,PAIRED,SAMD00126434_,SAMD00126434,DRR148197,PRJDB7087,ERZ908770,SAMD00126434,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908771/SAMD00126480_Tue-07-May_2019-16-00-02.txt,7ffac7fe97e73f002084842adb48b1d6,SAMD00126480,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148243/DRR148243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148243/DRR148243_2.fastq.gz,e07342d6549c497bd627e5f3ede37b51;67acff3e06040442426264d41b58b8b0,PAIRED,SAMD00126480_,SAMD00126480,DRR148243,PRJDB7087,ERZ908771,SAMD00126480,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908772/SAMD00126384_Tue-07-May_2019-16-00-02.txt,e484afad0e30cebf91ed2eccfc23e80f,SAMD00126384,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148147/DRR148147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148147/DRR148147_2.fastq.gz,a7eebb32e5762895b695184938c6f7a3;ed0b434edf12ade42f090c33ade39122,PAIRED,SAMD00126384_,SAMD00126384,DRR148147,PRJDB7087,ERZ908772,SAMD00126384,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908773/SAMD00126554_Tue-07-May_2019-16-00-02.txt,52b34ad6479b4452222f925020409a23,SAMD00126554,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148317/DRR148317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148317/DRR148317_2.fastq.gz,7b1e5414f8c0d51c6c52908be506aaa6;a87de78c6ea518922118ce06623036cd,PAIRED,SAMD00126554_,SAMD00126554,DRR148317,PRJDB7087,ERZ908773,SAMD00126554,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908774/SAMD00126362_Tue-07-May_2019-16-00-02.txt,64d953d6cb383ac1904873d4b8114185,SAMD00126362,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148125/DRR148125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148125/DRR148125_2.fastq.gz,309a5189be99b6e0146923aa85831395;38656a4aecf9cfbe4303ebb6af0439ae,PAIRED,SAMD00126362_,SAMD00126362,DRR148125,PRJDB7087,ERZ908774,SAMD00126362,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908775/SAMD00126431_Tue-07-May_2019-16-00-02.txt,e5a322b9992dc51cb7407d04849ae567,SAMD00126431,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148194/DRR148194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148194/DRR148194_2.fastq.gz,b38a37d74cf6428f3b6c9ef4028ac51d;63862f8272f7b78d95bc639d60f58110,PAIRED,SAMD00126431_,SAMD00126431,DRR148194,PRJDB7087,ERZ908775,SAMD00126431,NA,8,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908776/SAMD00126505_Tue-07-May_2019-16-00-02.txt,adbbef47a5c748ec13a33226b698a42a,SAMD00126505,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148268/DRR148268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148268/DRR148268_2.fastq.gz,16191eaed5a58df32653d622f3851740;32217c5c0e03beb5af162036d26f7e5f,PAIRED,SAMD00126505_,SAMD00126505,DRR148268,PRJDB7087,ERZ908776,SAMD00126505,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908777/SAMD00126363_Tue-07-May_2019-16-00-02.txt,800965434fbb0be8308966376850a4bd,SAMD00126363,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148126/DRR148126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148126/DRR148126_2.fastq.gz,e57d0968ff0917611dd27ecb1a76125e;6b1032b94f842e1a14cf1b13877daa7c,PAIRED,SAMD00126363_,SAMD00126363,DRR148126,PRJDB7087,ERZ908777,SAMD00126363,NA,0.5,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908778/SAMD00126546_Tue-07-May_2019-16-00-02.txt,83a44464782ffd2a8a0cbb8bedf6a032,SAMD00126546,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148309/DRR148309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148309/DRR148309_2.fastq.gz,40f1c84be524562ae981dba22de94bab;df2909923d58aa0f7dc07f01afe53295,PAIRED,SAMD00126546_,SAMD00126546,DRR148309,PRJDB7087,ERZ908778,SAMD00126546,NA,16,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908779/SAMD00126488_Tue-07-May_2019-16-00-02.txt,f6b4e021a69c9ec09c0399f81ae6a668,SAMD00126488,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148251/DRR148251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148251/DRR148251_2.fastq.gz,7e6bba741f2710cef594f0ef27e8d690;f29956c833314878fc33c67485c5938b,PAIRED,SAMD00126488_,SAMD00126488,DRR148251,PRJDB7087,ERZ908779,SAMD00126488,NA,0.25,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908780/SAMD00126417_Tue-07-May_2019-16-00-02.txt,7dd611298a59c4bb6673ed121d4de4b5,SAMD00126417,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148180/DRR148180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148180/DRR148180_2.fastq.gz,6d8c26d0653c3a9eb7bc016980dffbea;2453e112fbada503fcf9b093eae36a30,PAIRED,SAMD00126417_,SAMD00126417,DRR148180,PRJDB7087,ERZ908780,SAMD00126417,NA,16,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908781/SAMD00126526_Tue-07-May_2019-16-00-02.txt,90b4a462b334dc7c569d08fc11dec7a0,SAMD00126526,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148289/DRR148289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148289/DRR148289_2.fastq.gz,704149707791dbdf3c07f78331629b10;d57e0e217fdcaaf9ec0e7ce1d8bdef45,PAIRED,SAMD00126526_,SAMD00126526,DRR148289,PRJDB7087,ERZ908781,SAMD00126526,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908782/SAMD00126454_Tue-07-May_2019-16-00-02.txt,b3c0199df2dd8c2c0a3400aa6e2c251e,SAMD00126454,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148217/DRR148217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148217/DRR148217_2.fastq.gz,bec2cdea0426678dc768235a5a7139bc;afd33895f53218ca03ddec494d201227,PAIRED,SAMD00126454_,SAMD00126454,DRR148217,PRJDB7087,ERZ908782,SAMD00126454,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908783/SAMD00126552_Tue-07-May_2019-16-00-02.txt,56ff8a3092223a7cfc8026ceecda8a80,SAMD00126552,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148315/DRR148315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148315/DRR148315_2.fastq.gz,75bad659f734d51e6cf2604e06c6e2cb;4f529e125f158e2d9bea3a930a3a8481,PAIRED,SAMD00126552_,SAMD00126552,DRR148315,PRJDB7087,ERZ908783,SAMD00126552,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908784/SAMD00126438_Tue-07-May_2019-16-00-02.txt,c4b6670450b3f512066e0fa74fac52c2,SAMD00126438,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148201/DRR148201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148201/DRR148201_2.fastq.gz,8741557635802c3e02001b8580473962;e979ee32698dc766c383c8813bfde866,PAIRED,SAMD00126438_,SAMD00126438,DRR148201,PRJDB7087,ERZ908784,SAMD00126438,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908785/SAMD00126487_Tue-07-May_2019-16-00-02.txt,1ea85b90573493b2a61d7013669bca64,SAMD00126487,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148250/DRR148250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148250/DRR148250_2.fastq.gz,da46c66e83b98b19226672de5f95029a;5c8a0f9309b2e5bd3b40ae11a71506ea,PAIRED,SAMD00126487_,SAMD00126487,DRR148250,PRJDB7087,ERZ908785,SAMD00126487,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908786/SAMD00126550_Tue-07-May_2019-16-00-02.txt,9071f3a68716a7e9e3914f7ad8fdfb5d,SAMD00126550,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148313/DRR148313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148313/DRR148313_2.fastq.gz,2f99973616cc33b1adf1e036a4b4e5aa;1100882a93030405a8f75bfda71df39f,PAIRED,SAMD00126550_,SAMD00126550,DRR148313,PRJDB7087,ERZ908786,SAMD00126550,NA,0.12,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908787/SAMD00126535_Tue-07-May_2019-16-00-02.txt,f3baf60f48edfb73c28f8663454a1df0,SAMD00126535,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148298/DRR148298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148298/DRR148298_2.fastq.gz,2b6c62b1831a885b50a41a4260d2ae6b;9b66b7585f25bed60986215b58d3e0fb,PAIRED,SAMD00126535_,SAMD00126535,DRR148298,PRJDB7087,ERZ908787,SAMD00126535,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908788/SAMD00126446_Tue-07-May_2019-16-00-02.txt,423d6213ffc027a9503a248ee36caba6,SAMD00126446,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148209/DRR148209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148209/DRR148209_2.fastq.gz,859d9bebdef0d1775b04edf2f4c544fd;96919b3d9030cde9694b26b45c0b2102,PAIRED,SAMD00126446_,SAMD00126446,DRR148209,PRJDB7087,ERZ908788,SAMD00126446,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908789/SAMD00126369_Tue-07-May_2019-16-00-02.txt,bb3540a8e31a976d74c3fd8db8abc617,SAMD00126369,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148132/DRR148132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148132/DRR148132_2.fastq.gz,9a9a68ef96f77dbaba1f8c94ac10c61d;238ce1bb45589cc9f337dce4257eaefa,PAIRED,SAMD00126369_,SAMD00126369,DRR148132,PRJDB7087,ERZ908789,SAMD00126369,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908790/SAMD00126517_Tue-07-May_2019-16-00-02.txt,111b59cc8c98bebd228d405bd4817339,SAMD00126517,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148280/DRR148280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148280/DRR148280_2.fastq.gz,8049a1eb82b53382a89e8f692e7f6c31;aeb1071d80369619dd80260117f5cd94,PAIRED,SAMD00126517_,SAMD00126517,DRR148280,PRJDB7087,ERZ908790,SAMD00126517,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908791/SAMD00126474_Tue-07-May_2019-16-00-02.txt,f619dc04777a3d74395a7b3446e4aebf,SAMD00126474,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148237/DRR148237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148237/DRR148237_2.fastq.gz,1f2be385afbe58521ffd54c062409eca;e4184fba072c00a5f3b7707d9c338864,PAIRED,SAMD00126474_,SAMD00126474,DRR148237,PRJDB7087,ERZ908791,SAMD00126474,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908792/SAMD00126511_Tue-07-May_2019-16-00-02.txt,cbcf1d91353e6bec01fa1067811d712c,SAMD00126511,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148274/DRR148274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148274/DRR148274_2.fastq.gz,68c672f138ca95d4097e7e0450fa1be1;72177ba4da51ffc7ced87d2b3aec0bb2,PAIRED,SAMD00126511_,SAMD00126511,DRR148274,PRJDB7087,ERZ908792,SAMD00126511,NA,16,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908793/SAMD00126413_Tue-07-May_2019-16-00-02.txt,5a2a9a348c5c5b577759297135e0490a,SAMD00126413,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148176/DRR148176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148176/DRR148176_2.fastq.gz,dd1f13bc0fc30abf0334c93c2e5c523e;4b6f886153738d9acc3a4e28d833d3b0,PAIRED,SAMD00126413_,SAMD00126413,DRR148176,PRJDB7087,ERZ908793,SAMD00126413,NA,16,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908794/SAMD00126445_Tue-07-May_2019-16-00-02.txt,bd19fed96ff2ccb37a1b710ea95d3ed4,SAMD00126445,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148208/DRR148208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148208/DRR148208_2.fastq.gz,777e117d3e7cd96ff0154bcb146879c3;90577f338b579cb4bbed9753cac27cec,PAIRED,SAMD00126445_,SAMD00126445,DRR148208,PRJDB7087,ERZ908794,SAMD00126445,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908795/SAMD00126437_Tue-07-May_2019-16-00-02.txt,b5cc36342ebc2de783640cb65c47190a,SAMD00126437,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148200/DRR148200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148200/DRR148200_2.fastq.gz,adee731a99826e4ac77afdbc2ecc1d71;8c07863fab1ee7916903799710aee22b,PAIRED,SAMD00126437_,SAMD00126437,DRR148200,PRJDB7087,ERZ908795,SAMD00126437,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908796/SAMD00126504_Tue-07-May_2019-16-00-02.txt,6f650fa4156650525f6fe18d881c49e1,SAMD00126504,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148267/DRR148267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148267/DRR148267_2.fastq.gz,e2d7d56878ebf196e902f1a97d8023f3;1bf0b618b4d1aa97903880cd07394939,PAIRED,SAMD00126504_,SAMD00126504,DRR148267,PRJDB7087,ERZ908796,SAMD00126504,NA,0.01,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908797/SAMD00126521_Tue-07-May_2019-16-00-02.txt,0a64d0b82d3050807297eaedf2c670f3,SAMD00126521,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148284/DRR148284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148284/DRR148284_2.fastq.gz,f7c5e8f5659e17fa103b9e59c2c2e980;490995918cea87b35057a48d3cfbbd44,PAIRED,SAMD00126521_,SAMD00126521,DRR148284,PRJDB7087,ERZ908797,SAMD00126521,NA,0.25,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908798/SAMD00126415_Tue-07-May_2019-16-00-02.txt,109df111b9379d3441282412512b97d2,SAMD00126415,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148178/DRR148178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148178/DRR148178_2.fastq.gz,3c97e90be80a79b2989aedb6ca8341c0;33fb1d3b65c22e3cf7dd4ad290141911,PAIRED,SAMD00126415_,SAMD00126415,DRR148178,PRJDB7087,ERZ908798,SAMD00126415,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908799/SAMD00126450_Tue-07-May_2019-16-00-02.txt,8960b0b7756c4ea103c98b0b4c28cdd6,SAMD00126450,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148213/DRR148213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148213/DRR148213_2.fastq.gz,eadc222143a1593718c8195f73f305fd;632d92a4cf24bddcf17226f1cc7d78b4,PAIRED,SAMD00126450_,SAMD00126450,DRR148213,PRJDB7087,ERZ908799,SAMD00126450,NA,0.03,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908800/SAMD00126497_Tue-07-May_2019-16-00-02.txt,010660f8c21ec1d293c1b7daac6217bd,SAMD00126497,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148260/DRR148260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148260/DRR148260_2.fastq.gz,0f05471ceb16d28a630f7c05a78d7f77;aa55dd0b97ec1aa0dd386925baf98eb2,PAIRED,SAMD00126497_,SAMD00126497,DRR148260,PRJDB7087,ERZ908800,SAMD00126497,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908801/SAMD00126397_Tue-07-May_2019-16-00-02.txt,952840470e770e769585064becba831e,SAMD00126397,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148160/DRR148160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148160/DRR148160_2.fastq.gz,cbfebd19d13099e934f584880e3c1d37;a45c36d546844deb0e0f87e33de1b87c,PAIRED,SAMD00126397_,SAMD00126397,DRR148160,PRJDB7087,ERZ908801,SAMD00126397,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908802/SAMD00126442_Tue-07-May_2019-16-00-02.txt,ce32b25e7e9ddd453317a697dd3d06c3,SAMD00126442,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148205/DRR148205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148205/DRR148205_2.fastq.gz,f7eea7ebd01a3a0ba17597e285622e90;49a29585193a128552005e0c82767213,PAIRED,SAMD00126442_,SAMD00126442,DRR148205,PRJDB7087,ERZ908802,SAMD00126442,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908803/SAMD00126548_Tue-07-May_2019-16-00-02.txt,ef4bd1f2b322392aa6b87ce7626b3217,SAMD00126548,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148311/DRR148311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148311/DRR148311_2.fastq.gz,eac22fce27960d6b57d7d22f193bf5b8;b25ee6f95f09170f3c5a6ec950c7a332,PAIRED,SAMD00126548_,SAMD00126548,DRR148311,PRJDB7087,ERZ908803,SAMD00126548,NA,0.5,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908804/SAMD00126375_Tue-07-May_2019-16-00-02.txt,81444a437c08394f5486a1a2fea753ca,SAMD00126375,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148138/DRR148138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148138/DRR148138_2.fastq.gz,2c0bc08825d624682a2dbb19d419a599;f9d879257f9c878d829370995b7d6b75,PAIRED,SAMD00126375_,SAMD00126375,DRR148138,PRJDB7087,ERZ908804,SAMD00126375,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908805/SAMD00126426_Tue-07-May_2019-16-00-02.txt,587c4f21ac31dd95bef509b85bd6bf56,SAMD00126426,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148189/DRR148189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148189/DRR148189_2.fastq.gz,4dd754e2699f10cd604e48f0e6de51c3;dbcdb2135cdd9fe44e674d7da75c6e78,PAIRED,SAMD00126426_,SAMD00126426,DRR148189,PRJDB7087,ERZ908805,SAMD00126426,NA,32,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908806/SAMD00126512_Tue-07-May_2019-16-00-02.txt,b038a02ad2897e7667388c684c3b1e85,SAMD00126512,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148275/DRR148275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148275/DRR148275_2.fastq.gz,6148f49e59433c9768215e2c3f86a586;3ffb67ac2c68378743a28be586552c71,PAIRED,SAMD00126512_,SAMD00126512,DRR148275,PRJDB7087,ERZ908806,SAMD00126512,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908807/SAMD00126374_Tue-07-May_2019-16-00-02.txt,a49b9a69cffcd6fbe2e693fdc56f5994,SAMD00126374,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148137/DRR148137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148137/DRR148137_2.fastq.gz,be59d91a50661ac3a9dbe1fbc4ae6d1a;3fe7d876f1313760d80c4adc4ff14f2d,PAIRED,SAMD00126374_,SAMD00126374,DRR148137,PRJDB7087,ERZ908807,SAMD00126374,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908808/SAMD00126448_Tue-07-May_2019-16-00-02.txt,d1b4895d2d5e40f87a9f2c2919a8846d,SAMD00126448,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148211/DRR148211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148211/DRR148211_2.fastq.gz,a0e3e956a7f702763de0b2d56c4ad217;df22dfec38c38ea3f643c1d7ee9b6ac5,PAIRED,SAMD00126448_,SAMD00126448,DRR148211,PRJDB7087,ERZ908808,SAMD00126448,NA,0.25,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908809/SAMD00126503_Tue-07-May_2019-16-00-02.txt,5a5e2aaf8765bf1c62250c262757e022,SAMD00126503,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148266/DRR148266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148266/DRR148266_2.fastq.gz,f3fc4e706f0f06a8310c3e1cfaaf1adc;90bc7b685a3736eeac4f116389e06420,PAIRED,SAMD00126503_,SAMD00126503,DRR148266,PRJDB7087,ERZ908809,SAMD00126503,NA,0.015,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908810/SAMD00126447_Tue-07-May_2019-16-00-02.txt,2d12a759c044a8667c24f761f125dbd3,SAMD00126447,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148210/DRR148210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148210/DRR148210_2.fastq.gz,e817ffc2f9f19fc504648259fd129f33;83cbcdbcbc5c83bb4f22e10641cdc2ae,PAIRED,SAMD00126447_,SAMD00126447,DRR148210,PRJDB7087,ERZ908810,SAMD00126447,NA,0.25,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908811/SAMD00126408_Tue-07-May_2019-16-00-02.txt,429058a531d787aaae7ed2a08f891f01,SAMD00126408,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148171/DRR148171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148171/DRR148171_2.fastq.gz,27c755311d72f1e76da8f21ce2346724;be25ec551578f46fc8b8ae779a2fd9ff,PAIRED,SAMD00126408_,SAMD00126408,DRR148171,PRJDB7087,ERZ908811,SAMD00126408,NA,16,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908812/SAMD00126508_Tue-07-May_2019-16-00-02.txt,e40228fea3c371d1f0918fd4b03634d0,SAMD00126508,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148271/DRR148271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148271/DRR148271_2.fastq.gz,2584f8ba891b5ecaf1adecaebf2ba107;4730f6400ea8c6789a84694fcbb80a97,PAIRED,SAMD00126508_,SAMD00126508,DRR148271,PRJDB7087,ERZ908812,SAMD00126508,NA,64,test
Escherichia coli,ftp.sra.ebi.ac.uk/vol1/ERZ908/ERZ908813/SAMD00126549_Tue-07-May_2019-16-00-02.txt,1065c0304e0c5bdec646f3a7b36999bf,SAMD00126549,NA,ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148312/DRR148312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR148/DRR148312/DRR148312_2.fastq.gz,eed4ee2f1220894278eb3d6f27bf1c93;064c959acc21e558b84755f78c592cc1,PAIRED,SAMD00126549_,SAMD00126549,DRR148312,PRJDB7087,ERZ908813,SAMD00126549,NA,1,test
